# Time X Y Z VX VY VZ Phi Theta Psi P Q R U1 U2 U3 U4
11.800000 -0.668368 0.295531 1.217910 -0.058937 0.025936 -0.087825 0.000000 0.000000 1.181002 -0.000000 -0.000000 0.100000 5.001321 5.001321 5.001321 5.001321
11.810000 -0.668957 0.295790 1.217042 -0.058937 0.025936 -0.085897 0.000000 0.000000 1.182002 -0.000000 -0.000000 0.100000 5.001401 5.001401 5.001401 5.001401
11.820000 -0.669547 0.296050 1.216192 -0.058937 0.025936 -0.083967 0.000000 0.000000 1.183002 -0.000000 -0.000000 0.100000 5.001479 5.001479 5.001479 5.001479
11.830000 -0.670136 0.296309 1.215362 -0.058937 0.025936 -0.082036 0.000000 0.000000 1.184002 -0.000000 -0.000000 0.100000 5.001555 5.001555 5.001555 5.001555
11.840000 -0.670725 0.296569 1.214551 -0.058937 0.025936 -0.080103 0.000000 0.000000 1.185002 -0.000000 -0.000000 0.100000 5.001628 5.001628 5.001628 5.001628
11.850000 -0.671315 0.296828 1.213760 -0.058937 0.025936 -0.078169 0.000000 0.000000 1.186002 -0.000000 -0.000000 0.100000 5.001699 5.001699 5.001699 5.001699
11.860000 -0.671904 0.297087 1.212988 -0.058937 0.025936 -0.076234 0.000000 0.000000 1.187002 -0.000000 -0.000000 0.100000 5.001768 5.001768 5.001768 5.001768
11.870000 -0.672494 0.297347 1.212235 -0.058937 0.025936 -0.074297 0.000000 0.000000 1.188002 -0.000000 -0.000000 0.100000 5.001834 5.001834 5.001834 5.001834
11.880000 -0.673083 0.297606 1.211502 -0.058936 0.025936 -0.072359 0.000000 0.000000 1.189002 -0.000000 -0.000000 0.100000 5.001898 5.001898 5.001898 5.001898
11.890000 -0.673672 0.297865 1.210788 -0.058936 0.025936 -0.070420 0.000000 0.000000 1.190002 -0.000000 -0.000000 0.100000 5.001960 5.001960 5.001960 5.001960
11.900000 -0.674262 0.298125 1.210094 -0.058936 0.025936 -0.068479 0.000000 0.000000 1.191002 -0.000000 -0.000000 0.100000 5.002020 5.002020 5.002020 5.002020
11.910000 -0.674851 0.298384 1.209419 -0.058936 0.025936 -0.066537 0.000000 0.000000 1.192002 -0.000000 -0.000000 0.100000 5.002077 5.002077 5.002077 5.002077
11.920000 -0.675440 0.298643 1.208763 -0.058936 0.025936 -0.064595 0.000000 0.000000 1.193002 -0.000000 -0.000000 0.100000 5.002132 5.002132 5.002132 5.002132
11.930000 -0.676030 0.298903 1.208127 -0.058936 0.025936 -0.062651 0.000000 0.000000 1.194002 -0.000000 -0.000000 0.100000 5.002184 5.002184 5.002184 5.002184
11.940000 -0.676619 0.299162 1.207510 -0.058936 0.025936 -0.060706 0.000000 0.000000 1.195002 -0.000000 -0.000000 0.100000 5.002234 5.002234 5.002234 5.002234
11.950000 -0.677208 0.299422 1.206913 -0.058936 0.025936 -0.058760 0.000000 0.000000 1.196002 -0.000000 -0.000000 0.100000 5.002282 5.002282 5.002282 5.002282
11.960000 -0.677798 0.299681 1.206335 -0.058936 0.025936 -0.056814 0.000000 0.000000 1.197002 -0.000000 -0.000000 0.100000 5.002328 5.002328 5.002328 5.002328
11.970000 -0.678387 0.299940 1.205776 -0.058936 0.025936 -0.054866 0.000000 0.000000 1.198002 -0.000000 -0.000000 0.100000 5.002371 5.002371 5.002371 5.002371
11.980000 -0.678976 0.300200 1.205238 -0.058936 0.025936 -0.052918 0.000000 0.000000 1.199002 -0.000000 -0.000000 0.100000 5.002412 5.002412 5.002412 5.002412
11.990000 -0.679566 0.300459 1.204718 -0.058936 0.025936 -0.050969 0.000000 0.000000 1.200002 -0.000000 -0.000000 0.100000 5.002450 5.002450 5.002450 5.002450
12.000000 -0.680155 0.300718 1.204218 -0.058935 0.025936 -0.049019 0.000000 0.000000 1.201002 -0.000000 -0.000000 0.100000 5.002487 5.002487 5.002487 5.002487
12.010000 -0.680745 0.300978 1.203738 -0.058935 0.025936 -0.047069 0.000000 0.000000 1.202002 -0.000000 -0.000000 0.100000 5.002521 5.002521 5.002521 5.002521
12.020000 -0.681334 0.301237 1.203277 -0.058935 0.025936 -0.045118 0.000000 0.000000 1.203002 -0.000000 -0.000000 0.100000 5.002552 5.002552 5.002552 5.002552
12.030000 -0.681923 0.301496 1.202835 -0.058935 0.025936 -0.043166 0.000000 0.000000 1.204002 -0.000000 -0.000000 0.100000 5.002581 5.002581 5.002581 5.002581
12.040000 -0.682513 0.301756 1.202413 -0.058935 0.025936 -0.041214 0.000000 0.000000 1.205002 -0.000000 -0.000000 0.100000 5.002608 5.002608 5.002608 5.002608
12.050000 -0.683102 0.302015 1.202011 -0.058935 0.025936 -0.039261 0.000000 0.000000 1.206002 -0.000000 -0.000000 0.100000 5.002633 5.002633 5.002633 5.002633
12.060000 -0.683691 0.302274 1.201628 -0.058935 0.025936 -0.037308 0.000000 0.000000 1.207002 -0.000000 -0.000000 0.100000 5.002655 5.002655 5.002655 5.002655
12.070000 -0.684281 0.302534 1.201265 -0.058935 0.025935 -0.035354 0.000000 0.000000 1.208002 -0.000000 -0.000000 0.100000 5.002675 5.002675 5.002675 5.002675
12.080000 -0.684870 0.302793 1.200921 -0.058935 0.025935 -0.033400 0.000000 0.000000 1.209002 -0.000000 -0.000000 0.100000 5.002693 5.002693 5.002693 5.002693
12.090000 -0.685459 0.303053 1.200597 -0.058935 0.025935 -0.031446 0.000000 0.000000 1.210002 -0.000000 -0.000000 0.100000 5.002708 5.002708 5.002708 5.002708
12.100000 -0.686049 0.303312 1.200292 -0.058935 0.025935 -0.029492 0.000000 0.000000 1.211002 -0.000000 -0.000000 0.100000 5.002721 5.002721 5.002721 5.002721
12.110000 -0.686638 0.303571 1.200007 -0.058935 0.025935 -0.027537 0.000000 0.000000 1.212002 -0.000000 -0.000000 0.100000 5.002732 5.002732 5.002732 5.002732
12.120000 -0.687227 0.303831 1.199741 -0.058935 0.025935 -0.025582 0.000000 0.000000 1.213002 -0.000000 -0.000000 0.100000 5.002740 5.002740 5.002740 5.002740
12.130000 -0.687817 0.304090 1.199495 -0.058935 0.025935 -0.023627 0.000000 0.000000 1.214002 -0.000000 -0.000000 0.100000 5.002746 5.002746 5.002746 5.002746
12.140000 -0.688406 0.304349 1.199269 -0.058935 0.025935 -0.021672 0.000000 0.000000 1.215002 -0.000000 -0.000000 0.100000 5.002749 5.002749 5.002749 5.002749
12.150000 -0.688995 0.304609 1.199062 -0.058934 0.025935 -0.019717 0.000000 0.000000 1.216002 -0.000000 -0.000000 0.100000 5.002751 5.002751 5.002751 5.002751
12.160000 -0.689585 0.304868 1.198875 -0.058934 0.025935 -0.017762 0.000000 0.000000 1.217002 -0.000000 -0.000000 0.100000 5.002750 5.002750 5.002750 5.002750
12.170000 -0.690174 0.305127 1.198707 -0.058934 0.025935 -0.015807 0.000000 0.000000 1.218002 -0.000000 -0.000000 0.100000 5.002746 5.002746 5.002746 5.002746
12.180000 -0.690763 0.305387 1.198558 -0.058934 0.025935 -0.013853 0.000000 0.000000 1.219002 -0.000000 -0.000000 0.100000 5.002741 5.002741 5.002741 5.002741
12.190000 -0.691353 0.305646 1.198430 -0.058934 0.025935 -0.011898 0.000000 0.000000 1.220002 -0.000000 -0.000000 0.100000 5.002733 5.002733 5.002733 5.002733
12.200000 -0.691942 0.305905 1.198320 -0.058934 0.025935 -0.009943 0.000000 0.000000 1.221002 -0.000000 -0.000000 0.100000 5.002722 5.002722 5.002722 5.002722
12.210000 -0.692531 0.306165 1.198231 -0.058934 0.025935 -0.007989 0.000000 0.000000 1.222002 -0.000000 -0.000000 0.100000 5.002709 5.002709 5.002709 5.002709
12.220000 -0.693121 0.306424 1.198161 -0.058934 0.025935 -0.006035 0.000000 0.000000 1.223002 -0.000000 -0.000000 0.100000 5.002694 5.002694 5.002694 5.002694
12.230000 -0.693710 0.306683 1.198110 -0.058934 0.025935 -0.004082 0.000000 0.000000 1.224002 -0.000000 -0.000000 0.100000 5.002677 5.002677 5.002677 5.002677
12.240000 -0.694300 0.306943 1.198079 -0.058934 0.025935 -0.002129 0.000000 0.000000 1.225002 -0.000000 -0.000000 0.100000 5.002657 5.002657 5.002657 5.002657
12.250000 -0.694889 0.307202 1.198068 -0.058934 0.025935 -0.000176 0.000000 0.000000 1.226002 -0.000000 -0.000000 0.100000 5.002635 5.002635 5.002635 5.002635
12.260000 -0.695478 0.307461 1.198076 -0.058934 0.025935 0.001776 0.000000 0.000000 1.227002 -0.000000 -0.000000 0.100000 5.002611 5.002611 5.002611 5.002611
12.270000 -0.696068 0.307721 1.198103 -0.058934 0.025935 0.003728 0.000000 0.000000 1.228002 -0.000000 -0.000000 0.100000 5.002584 5.002584 5.002584 5.002584
12.280000 -0.696657 0.307980 1.198150 -0.058934 0.025935 0.005679 0.000000 0.000000 1.229002 -0.000000 -0.000000 0.100000 5.002555 5.002555 5.002555 5.002555
12.290000 -0.697246 0.308240 1.198217 -0.058934 0.025935 0.007630 0.000000 0.000000 1.230002 -0.000000 -0.000000 0.100000 5.002524 5.002524 5.002524 5.002524
12.300000 -0.697836 0.308499 1.198303 -0.058934 0.025935 0.009579 0.000000 0.000000 1.231002 -0.000000 -0.000000 0.100000 5.002490 5.002490 5.002490 5.002490
12.310000 -0.698425 0.308758 1.198408 -0.058934 0.025935 0.011528 0.000000 0.000000 1.232002 -0.000000 -0.000000 0.100000 5.002454 5.002454 5.002454 5.002454
12.320000 -0.699014 0.309018 1.198533 -0.058933 0.025935 0.013477 0.000000 0.000000 1.233002 -0.000000 -0.000000 0.100000 5.002416 5.002416 5.002416 5.002416
12.330000 -0.699604 0.309277 1.198678 -0.058933 0.025935 0.015424 0.000000 0.000000 1.234002 -0.000000 -0.000000 0.100000 5.002376 5.002376 5.002376 5.002376
12.340000 -0.700193 0.309536 1.198842 -0.058933 0.025935 0.017371 0.000000 0.000000 1.235002 -0.000000 -0.000000 0.100000 5.002333 5.002333 5.002333 5.002333
12.350000 -0.700782 0.309796 1.199025 -0.058933 0.025935 0.019317 0.000000 0.000000 1.236002 -0.000000 -0.000000 0.100000 5.002287 5.002287 5.002287 5.002287
12.360000 -0.701372 0.310055 1.199228 -0.058933 0.025935 0.021261 0.000000 0.000000 1.237002 -0.000000 -0.000000 0.100000 5.002240 5.002240 5.002240 5.002240
12.370000 -0.701961 0.310314 1.199450 -0.058933 0.025935 0.023205 0.000000 0.000000 1.238002 -0.000000 -0.000000 0.100000 5.002190 5.002190 5.002190 5.002190
12.380000 -0.702550 0.310574 1.199692 -0.058933 0.025935 0.025148 0.000000 0.000000 1.239002 -0.000000 -0.000000 0.100000 5.002138 5.002138 5.002138 5.002138
12.390000 -0.703140 0.310833 1.199953 -0.058933 0.025935 0.027090 0.000000 0.000000 1.240002 -0.000000 -0.000000 0.100000 5.002083 5.002083 5.002083 5.002083
12.400000 -0.703729 0.311092 1.200234 -0.058933 0.025935 0.029030 0.000000 0.000000 1.241002 -0.000000 -0.000000 0.100000 5.002026 5.002026 5.002026 5.002026
12.410000 -0.704318 0.311352 1.200534 -0.058933 0.025935 0.030969 0.000000 0.000000 1.242002 -0.000000 -0.000000 0.100000 5.001967 5.001967 5.001967 5.001967
12.420000 -0.704908 0.311611 1.200853 -0.058933 0.025935 0.032907 0.000000 0.000000 1.243002 -0.000000 -0.000000 0.100000 5.001906 5.001906 5.001906 5.001906
12.430000 -0.705497 0.311870 1.201192 -0.058933 0.025935 0.034844 0.000000 0.000000 1.244002 -0.000000 -0.000000 0.100000 5.001842 5.001842 5.001842 5.001842
12.440000 -0.706086 0.312130 1.201550 -0.058933 0.025934 0.036780 0.000000 0.000000 1.245002 -0.000000 -0.000000 0.100000 5.001776 5.001776 5.001776 5.001776
12.450000 -0.706676 0.312389 1.201928 -0.058933 0.025934 0.038714 0.000000 0.000000 1.246002 -0.000000 -0.000000 0.100000 5.001708 5.001708 5.001708 5.001708
12.460000 -0.707265 0.312648 1.202324 -0.058933 0.025934 0.040647 0.000000 0.000000 1.247002 -0.000000 -0.000000 0.100000 5.001637 5.001637 5.001637 5.001637
12.470000 -0.707854 0.312908 1.202741 -0.058933 0.025934 0.042578 0.000000 0.000000 1.248002 -0.000000 -0.000000 0.100000 5.001564 5.001564 5.001564 5.001564
12.480000 -0.708443 0.313167 1.203176 -0.058932 0.025934 0.044508 0.000000 0.000000 1.249002 -0.000000 -0.000000 0.100000 5.001489 5.001489 5.001489 5.001489
12.490000 -0.709033 0.313426 1.203631 -0.058932 0.025934 0.046436 0.000000 0.000000 1.250002 -0.000000 -0.000000 0.100000 5.001411 5.001411 5.001411 5.001411
12.500000 -0.709622 0.313686 1.204105 -0.058932 0.025934 0.048362 0.000000 0.000000 1.251002 -0.000000 -0.000000 0.100000 5.001331 5.001331 5.001331 5.001331
12.510000 -0.710211 0.313945 1.204598 -0.058932 0.025934 0.050287 0.000000 0.000000 1.252002 -0.000000 -0.000000 0.100000 5.001249 5.001249 5.001249 5.001249
12.520000 -0.710801 0.314204 1.205110 -0.058932 0.025934 0.052210 0.000000 0.000000 1.253002 -0.000000 -0.000000 0.100000 5.001165 5.001165 5.001165 5.001165
12.530000 -0.711390 0.314464 1.205642 -0.058932 0.025934 0.054132 0.000000 0.000000 1.254002 -0.000000 -0.000000 0.100000 5.001078 5.001078 5.001078 5.001078
12.540000 -0.711979 0.314723 1.206193 -0.058932 0.025934 0.056052 0.000000 0.000000 1.255002 -0.000000 -0.000000 0.100000 5.000989 5.000989 5.000989 5.000989
12.550000 -0.712569 0.314983 1.206763 -0.058932 0.025934 0.057970 0.000000 0.000000 1.256002 -0.000000 -0.000000 0.100000 5.000898 5.000898 5.000898 5.000898
12.560000 -0.713158 0.315242 1.207352 -0.058932 0.025934 0.059886 0.000000 0.000000 1.257002 -0.000000 -0.000000 0.100000 5.000804 5.000804 5.000804 5.000804
12.570000 -0.713747 0.315501 1.207961 -0.058932 0.025934 0.061800 0.000000 0.000000 1.258002 -0.000000 -0.000000 0.100000 5.000708 5.000708 5.000708 5.000708
12.580000 -0.714337 0.315761 1.208588 -0.058932 0.025934 0.063712 0.000000 0.000000 1.259002 -0.000000 -0.000000 0.100000 5.000610 5.000610 5.000610 5.000610
12.590000 -0.714926 0.316020 1.209235 -0.058932 0.025934 0.065622 0.000000 0.000000 1.260002 -0.000000 -0.000000 0.100000 5.000510 5.000510 5.000510 5.000510
12.600000 -0.715515 0.316279 1.209901 -0.058932 0.025934 0.067530 0.000000 0.000000 1.261002 -0.000000 -0.000000 0.100000 5.000407 5.000407 5.000407 5.000407
12.610000 -0.716105 0.316539 1.210586 -0.058931 0.025934 0.069436 0.000000 0.000000 1.262002 -0.000000 -0.000000 0.100000 5.000302 5.000302 5.000302 5.000302
12.620000 -0.716694 0.316798 1.211290 -0.058931 0.025934 0.071340 0.000000 0.000000 1.263002 -0.000000 -0.000000 0.100000 5.000195 5.000195 5.000195 5.000195
12.630000 -0.717283 0.317057 1.212012 -0.058931 0.025934 0.073241 0.000000 0.000000 1.264002 -0.000000 -0.000000 0.100000 5.000086 5.000086 5.000086 5.000086
12.640000 -0.717873 0.317317 1.212754 -0.058931 0.025934 0.075141 0.000000 0.000000 1.265002 -0.000000 -0.000000 0.100000 4.999974 4.999974 4.999974 4.999974
12.650000 -0.718462 0.317576 1.213515 -0.058931 0.025934 0.077038 0.000000 0.000000 1.266002 -0.000000 -0.000000 0.100000 4.999860 4.999860 4.999860 4.999860
12.660000 -0.719051 0.317835 1.214295 -0.058931 0.025934 0.078932 0.000000 0.000000 1.267002 -0.000000 -0.000000 0.100000 4.999744 4.999744 4.999744 4.999744
12.670000 -0.719641 0.318095 1.215094 -0.058931 0.025934 0.080825 0.000000 0.000000 1.268002 -0.000000 -0.000000 0.100000 4.999625 4.999625 4.999625 4.999625
12.680000 -0.720230 0.318354 1.215912 -0.058931 0.025934 0.082715 0.000000 0.000000 1.269002 -0.000000 -0.000000 0.100000 4.999505 4.999505 4.999505 4.999505
12.690000 -0.720819 0.318613 1.216748 -0.058931 0.025934 0.084602 0.000000 0.000000 1.270002 -0.000000 -0.000000 0.100000 4.999382 4.999382 4.999382 4.999382
12.700000 -0.721408 0.318873 1.217604 -0.058931 0.025934 0.086487 0.000000 0.000000 1.271002 -0.000000 -0.000000 0.100000 4.999256 4.999256 4.999256 4.999256
12.710000 -0.721998 0.319132 1.218478 -0.058931 0.025934 0.088370 0.000000 0.000000 1.272002 -0.000000 -0.000000 0.100000 4.999129 4.999129 4.999129 4.999129
12.720000 -0.722587 0.319391 1.219371 -0.058930 0.025933 0.090250 0.000000 0.000000 1.273002 -0.000000 -0.000000 0.100000 4.998999 4.998999 4.998999 4.998999
12.730000 -0.723176 0.319651 1.220283 -0.058930 0.025933 0.092127 0.000000 0.000000 1.274002 -0.000000 -0.000000 0.100000 4.998867 4.998867 4.998867 4.998867
12.740000 -0.723766 0.319910 1.221214 -0.058930 0.025933 0.094001 0.000000 0.000000 1.275002 -0.000000 -0.000000 0.100000 4.998733 4.998733 4.998733 4.998733
12.750000 -0.724355 0.320169 1.222163 -0.058930 0.025933 0.095873 0.000000 0.000000 1.276002 -0.000000 -0.000000 0.100000 4.998597 4.998597 4.998597 4.998597
12.760000 -0.724944 0.320429 1.223131 -0.058930 0.025933 0.097742 0.000000 0.000000 1.277002 -0.000000 -0.000000 0.100000 4.998458 4.998458 4.998458 4.998458
12.770000 -0.725534 0.320688 1.224118 -0.058930 0.025933 0.099608 0.000000 0.000000 1.278002 -0.000000 -0.000000 0.100000 4.998317 4.998317 4.998317 4.998317
12.780000 -0.726123 0.320947 1.225123 -0.058930 0.025933 0.101471 0.000000 0.000000 1.279002 -0.000000 -0.000000 0.100000 4.998174 4.998174 4.998174 4.998174
12.790000 -0.726712 0.321207 1.226147 -0.058930 0.025933 0.103332 0.000000 0.000000 1.280002 -0.000000 -0.000000 0.100000 4.998029 4.998029 4.998029 4.998029
12.800000 -0.727301 0.321466 1.227190 -0.058930 0.025933 0.105189 0.000000 0.000000 1.281002 -0.000000 -0.000000 0.100000 4.997882 4.997882 4.997882 4.997882
12.810000 -0.727891 0.321725 1.228251 -0.058929 0.025933 0.107044 0.000000 0.000000 1.282002 -0.000000 -0.000000 0.100000 4.997732 4.997732 4.997732 4.997732
12.820000 -0.728480 0.321985 1.229331 -0.058929 0.025933 0.108895 0.000000 0.000000 1.283002 -0.000000 -0.000000 0.100000 4.997580 4.997580 4.997580 4.997580
12.830000 -0.729069 0.322244 1.230429 -0.058929 0.025933 0.110743 0.000000 0.000000 1.284002 -0.000000 -0.000000 0.100000 4.997426 4.997426 4.997426 4.997426
12.840000 -0.729659 0.322503 1.231545 -0.058929 0.025933 0.112589 0.000000 0.000000 1.285002 -0.000000 -0.000000 0.100000 4.997270 4.997270 4.997270 4.997270
12.850000 -0.730248 0.322763 1.232681 -0.058929 0.025933 0.114431 0.000000 0.000000 1.286002 -0.000000 -0.000000 0.100000 4.997111 4.997111 4.997111 4.997111
12.860000 -0.730837 0.323022 1.233834 -0.058929 0.025933 0.116269 0.000000 0.000000 1.287002 -0.000000 -0.000000 0.100000 4.996951 4.996951 4.996951 4.996951
12.870000 -0.731426 0.323281 1.235006 -0.058929 0.025933 0.118105 0.000000 0.000000 1.288002 -0.000000 -0.000000 0.100000 4.996788 4.996788 4.996788 4.996788
12.880000 -0.732016 0.323541 1.236196 -0.058929 0.025933 0.119937 0.000000 0.000000 1.289002 -0.000000 -0.000000 0.100000 4.996623 4.996623 4.996623 4.996623
12.890000 -0.732605 0.323800 1.237405 -0.058928 0.025933 0.121766 0.000000 0.000000 1.290002 -0.000000 -0.000000 0.100000 4.996456 4.996456 4.996456 4.996456
12.900000 -0.733194 0.324059 1.238631 -0.058928 0.025933 0.123591 0.000000 0.000000 1.291002 -0.000000 -0.000000 0.100000 4.996286 4.996286 4.996286 4.996286
12.910000 -0.733784 0.324319 1.239877 -0.058928 0.025933 0.125413 0.000000 0.000000 1.292002 -0.000000 -0.000000 0.100000 4.996115 4.996115 4.996115 4.996115
12.920000 -0.734373 0.324578 1.241140 -0.058928 0.025932 0.127232 0.000000 0.000000 1.293002 -0.000000 -0.000000 0.100000 4.995941 4.995941 4.995941 4.995941
12.930000 -0.734962 0.324837 1.242421 -0.058928 0.025932 0.129047 0.000000 0.000000 1.294002 -0.000000 -0.000000 0.100000 4.995765 4.995765 4.995765 4.995765
12.940000 -0.735551 0.325097 1.243721 -0.058928 0.025932 0.130858 0.000000 0.000000 1.295002 -0.000000 -0.000000 0.100000 4.995587 4.995587 4.995587 4.995587
12.950000 -0.736141 0.325356 1.245038 -0.058928 0.025932 0.132666 0.000000 0.000000 1.296002 -0.000000 -0.000000 0.100000 4.995407 4.995407 4.995407 4.995407
12.960000 -0.736730 0.325615 1.246374 -0.058928 0.025932 0.134471 0.000000 0.000000 1.297002 -0.000000 -0.000000 0.100000 4.995225 4.995225 4.995225 4.995225
12.970000 -0.737319 0.325874 1.247728 -0.058927 0.025932 0.136271 0.000000 0.000000 1.298002 -0.000000 -0.000000 0.100000 4.995041 4.995041 4.995041 4.995041
12.980000 -0.737909 0.326134 1.249099 -0.058927 0.025932 0.138068 0.000000 0.000000 1.299002 -0.000000 -0.000000 0.100000 4.994854 4.994854 4.994854 4.994854
12.990000 -0.738498 0.326393 1.250489 -0.058927 0.025932 0.139861 0.000000 0.000000 1.300002 -0.000000 -0.000000 0.100000 4.994665 4.994665 4.994665 4.994665
13.000000 -0.739087 0.326652 1.251897 -0.058927 0.025932 0.141650 0.000000 0.000000 1.301002 -0.000000 -0.000000 0.100000 4.994475 4.994475 4.994475 4.994475
13.010000 -0.739676 0.326912 1.253322 -0.058927 0.025932 0.143435 0.000000 0.000000 1.302002 -0.000000 -0.000000 0.100000 4.994282 4.994282 4.994282 4.994282
13.020000 -0.740266 0.327171 1.254765 -0.058927 0.025932 0.145217 0.000000 0.000000 1.303002 -0.000000 -0.000000 0.100000 4.994087 4.994087 4.994087 4.994087
13.030000 -0.740855 0.327430 1.256226 -0.058927 0.025932 0.146994 0.000000 0.000000 1.304002 -0.000000 -0.000000 0.100000 4.993890 4.993890 4.993890 4.993890
13.040000 -0.741444 0.327690 1.257705 -0.058926 0.025932 0.148767 0.000000 0.000000 1.305002 -0.000000 -0.000000 0.100000 4.993690 4.993690 4.993690 4.993690
13.050000 -0.742033 0.327949 1.259202 -0.058926 0.025932 0.150537 0.000000 0.000000 1.306002 -0.000000 -0.000000 0.100000 4.993489 4.993489 4.993489 4.993489
13.060000 -0.742623 0.328208 1.260716 -0.058926 0.025932 0.152302 0.000000 0.000000 1.307002 -0.000000 -0.000000 0.100000 4.993286 4.993286 4.993286 4.993286
13.070000 -0.743212 0.328468 1.262248 -0.058926 0.025932 0.154063 0.000000 0.000000 1.308002 -0.000000 -0.000000 0.100000 4.993080 4.993080 4.993080 4.993080
13.080000 -0.743801 0.328727 1.263797 -0.058926 0.025931 0.155820 0.000000 0.000000 1.309002 -0.000000 -0.000000 0.100000 4.992873 4.992873 4.992873 4.992873
